title|url|category|S_Label
புதிய தலைமுறை Live Updates - August 07, 2023|https://www.puthiyathalaimurai.com/trending/live-updates/live-updates-august-07-2023|live updates|Neutral
"இந்த ஹிட் பாடல்கள் எல்லாம் இவங்க பாடினது தானா?.. சினிமா அனுபவங்களை பகிரும் பாடகி மாலதி
#MusicDay"|https://www.puthiyathalaimurai.com/women/singer-malathi-interview|பெண்கள்|Positive
“ரொம்ப ரொம்ப Sorryம்மா... தைரியமா இருங்க” அஜித்குமாரின் குடும்பத்தினருக்கு முதலமைச்சர் ஆறுதல்|https://www.puthiyathalaimurai.com/tamilnadu/cm-consoles-custodial-death-ajith-kumars-family|தமிழ்நாடு|Neutral
”வடஇந்திய தயாரிப்பாளர்கள் தன்னைக் கவர்ச்சியாக நடிக்க வைக்கின்றனர்” - நடிகை பூஜா ஹெக்டே|https://www.puthiyathalaimurai.com/cinema/actress-pooja-hegde-says-on-north-filmmakers-typecasted-me-in-glamourous-roles|சினிமா|Positive
"தமிழக பாஜகவில் அதிரடி மாற்றங்கள்? ""கூட்டணி அறிவிப்பை அதிமுகவிடம் ஒப்படைக்க முடியாது"" - நடப்பது என்ன?"|https://www.puthiyathalaimurai.com/tamilnadu/are-there-going-to-be-changes-in-the-tamil-nadu-bjp|தமிழ்நாடு|Negative
மகாராஷ்ட்டிரா பெண்ணுக்கு செய்யப்பட்ட நவீன சிகிச்சை... மார்பக புற்றுநோயாளிகளுக்கு நற்செய்தி!|https://www.puthiyathalaimurai.com/health/a-woman-with-breast-cancer-has-a-breast-implant-made-of-titanium|ஹெல்த்|Positive
மார்ச்.22: சென்னையில் சவரன் தங்கம் ரூ.304 குறைந்தது|https://www.puthiyathalaimurai.com/business/in-chennai-the-price-of-razor-gold-fell-by-304-rupees|வணிகம்|Neutral
இறக்கம் கண்டு ஏறிய சொமேட்டோ நிறுவனத்தின் பங்கு: பின்னணி விளக்கும் நிபுணர்|https://www.puthiyathalaimurai.com/business/zomato-share-price-increase-after-their-apologize-letter-regarding-spoken-language|வணிகம்|Neutral
90 மீ. தூரம் எறிந்த முதல் இந்தியர் .. முந்தைய சாதனையை முறியடித்த நீரஜ் சோப்ரா!|https://www.puthiyathalaimurai.com/sports/neeraj-chopra-becomes-first-indian-to-javelin-throw-90-meters|விளையாட்டு|Positive
உருமாறிய கொரோனா பரிசோதனையில் Genome sequence என்றால் என்ன?|https://www.puthiyathalaimurai.com/coronavirus/what-is-genome-sequence-in-new-variant-corona-and-explanation|கொரோனா வைரஸ்|Neutral
‘இலக்கியமும் அஞ்சலட்டையும்’ எழுத்தாளர்களுக்கு வெளியிடப்படும் அஞ்சலட்டைகள்|https://www.puthiyathalaimurai.com/lifestyle/literature/discovery-book-palace-launches-postcard-tales-today|இலக்கியம்|Neutral
"""உடல் எடையை ஆரோக்கியமாக குறைப்பதுதான்..."" - விளக்கமளிக்கும் மருத்துவர்கள்!"|https://www.puthiyathalaimurai.com/health/obesity-is-life-threatening-explained-by-doctor|ஹெல்த்|Neutral
"WCL | Ind - Pak போட்டி ரத்து.. புள்ளிகளைப் பகிர்ந்துகொள்ள மறுக்கும் பாகிஸ்தான்!"|https://www.puthiyathalaimurai.com/sports/t20/pakistan-trigger-fresh-controversy-after-indias-wcl-pull-out|t20|Negative
மணத்தக்காளியால் மகிழ்ச்சியடைந்த மேட்டூர் விவசாயிகள்|https://www.puthiyathalaimurai.com/agriculture/maroon-cultivation-with-ground-water-mettur-farmers-happy|விவசாயம்|Positive
“துவண்டுபோய் கீழே விழுந்தால் தோல்வி அடைந்தவர் என அர்த்தமா?” ஜெயம் ரவி எமோஷனல்|https://www.puthiyathalaimurai.com/cinema/jayam-ravi-spoke-about-failure-times-at-kadhalikka-neramillai-movie-event|சினிமா|Neutral
"சேலம் | காரில் கடத்திவரப்பட்ட புகையிலை பொருட்கள் பறிமுதல் - வடமாநில நபர் கைது"|https://www.puthiyathalaimurai.com/crime/salem-north-state-man-arrested-for-smuggled-tobacco-products-in-the-car|குற்றம்|Negative
"ரஜினிகாந்த் - நெல்சன் கூட்டணி மீண்டும் இணைகிறதா? | Rajini | Nelson"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/rajinikanth-nelson-teams-again-after-jailer-2|கோலிவுட் செய்திகள்|Neutral
எப்படி இருக்கு போகோ எம்4! சிறப்பம்சங்கள் என்னென்ன?|https://www.puthiyathalaimurai.com/technology/how-about-the-poco-m4--what-are-the-highlights-|டெக்|Neutral
பங்காரு அடிகளாரின் தரமான 5 சாதனைகள்!|https://www.puthiyathalaimurai.com/spiritual/bangaru-adigalars-major-achievements|ஆன்மீகம்|Positive
தீப்பிடிக்கும் சம்பவம் - 3,000 மின் ஸ்கூட்டர்களை சரிசெய்து தர ஒகினாவா நிறுவனம் முடிவு|https://www.puthiyathalaimurai.com/business/okinawa-company---electric-bikes---repair---decide|வணிகம்|Neutral
பயனர்களின் தகவல்கள் கசியும் ஆபத்தில் இருந்த ஐஆர்சிடிசி: அலெர்ட் செய்த சென்னை மாணவர்|https://www.puthiyathalaimurai.com/features/chennai-school-student-helps-irctc-fix-bug-on-its-online-platform|சிறப்புக் களம்|Neutral
டெல்லி போராட்டத்தில் விவசாயி ஒருவர் உயிரிழப்பு|https://www.puthiyathalaimurai.com/india/delhi-protest--injured-farmer-killed-in-tractor-rally|இந்தியா|Negative
‘இது அந்த ட்ரெஸ்ல...’ - தன் திருமண ஆடையை அழகாக மாற்றியமைத்த சமந்தா! எதற்காக தெரியுமா?|https://www.puthiyathalaimurai.com/lifestyle/samantha-repurposes-her-wedding-dress-for-a-award-show|லைஃப்ஸ்டைல்|Positive
நிலவை ஆய்வு செய்ய முனைப்பு காட்டும் உலக நாடுகள் எவை? அடுத்தடுத்து அணிவகுக்கும் விண்கலன்கள் லிஸ்ட்!|https://www.puthiyathalaimurai.com/technology/which-countries-of-the-world-are-trying-to-explore-the-moon|டெக்|Neutral
சுற்றுச்சூழலை பாதுகாக்கும் மரக்கன்றுகளை வளர்க்கும் முன்னாள் வருவாய் ஆய்வாளருக்கு பாராட்டு|https://www.puthiyathalaimurai.com/environment/praise-to-the-retirement-revenue-analyst-who-grows-saplings-that-protect-the-environment|சுற்றுச்சூழல்|Positive
தேனி: வீணாய் போகும் கழிவுநீரில் விவசாயம் செய்து அசத்தும் மக்கள்!|https://www.puthiyathalaimurai.com/agriculture/theni-thappukundu-village-farmers-uses-waste-water-for-agriculture|விவசாயம்|Negative
நேட்டோவில் இணைந்த பின்லாந்தும்.. எச்சரிக்கும்  ரஷ்யாவும்! உக்ரைன் போரே இன்னும் ஓயவில்லையே.. அதற்குள் அடுத்தா??|https://www.puthiyathalaimurai.com/features/finland-officially-joined-nato-russia-warning|சிறப்புக் களம்|Negative
"இது STR நடித்திருக்க வேண்டிய படம்! - அருண்பிரபு சொன்ன தகவல் | STR | Arun Prabhu | Shakthi Thirumagan"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/arun-prabhu-says-str-supposed-to-act-in-sakthi-thirumagan|கோலிவுட் செய்திகள்|Neutral
"""இனி நாங்க ‘சோக்கர்ஸ்’ இல்லை!"" நனவான கால்நூற்றாண்டு கனவு.. வரலாறு படைத்தது தென்னாப்பிரிக்கா அணி!"|https://www.puthiyathalaimurai.com/sports/cricket/south-africa-beat-australia-to-win-first-ever-world-test-championship-title|கிரிக்கெட்|Positive
ஒப்பந்த விவசாயத்தில் நுழையும் திட்டமில்லை; விவசாய நிலங்களை வாங்கமாட்டோம் : ரிலையன்ஸ்|https://www.puthiyathalaimurai.com/india/---absolutely-no-plans-to-enter-contract-farming--won-t-purchase-any-agricultural-land-----says-reliance-industries|இந்தியா|Negative
"Vinayagar Chaturthi | கணபதியின் 13 வகையான அம்சங்கள்; அவற்றின் தோற்றங்கள்! #VisualStory"|https://www.puthiyathalaimurai.com/ampstories/spiritual/story/13-aspects-of-ganapati-and-their-appearances|கதைகள்|Neutral
"""அடுத்த படம் தனுஷ் சார் கூடதான்!"" - `லப்பர் பந்து' தமிழரசன் | Dhanush | Tamizharasan Pachamuthu"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/tamizharasan-pachamuthu-conformed-his-next-with-dhanush|கோலிவுட் செய்திகள்|Positive
"ஜூலை 31, 2025 | இந்த ராசிக்கு மனதில் தைரியமும், தன்னம்பிக்கையும் அதிகரிக்கும்.. இன்றைய ராசிபலன்கள்!"|https://www.puthiyathalaimurai.com/spiritual/today-rasi-palan-july-31-2025|ஆன்மீகம்|Positive
"லடாக் வன்முறை| சோனம் வாங்சுக்கை சிறையிலிருந்து விடுவிக்கக் கோரி அவரது மனைவி மனு!"|https://www.puthiyathalaimurai.com/india/ladakh-activist-sonam-wangchuks-wife-goes-to-supreme-court|இந்தியா|Negative
’யார் அந்த ஓப்பனர்?’-உலகக் கோப்பைக்கு முன் கடைசி டி20 தொடர்; இந்திய அணி முன்பு இருக்கும் 3 சவால்கள்!|https://www.puthiyathalaimurai.com/features/the-last-t20-series-before-the-world-cup-what-are-the-questions-before-the-indian-team|சிறப்புக் களம்|Neutral
"Audacious Hope புத்தகம் ஒரு பார்வை | வாக்களிக்கும் முன் நீங்கள் படிக்க வேண்டிய புத்தகம்..!"|https://www.puthiyathalaimurai.com/lifestyle/literature/analysis-on-the-book-audacious-hope|இலக்கியம்|Neutral
உடல் எடையை குறைக்க மருந்து சாப்பிட்ட இளைஞருக்கு, பத்தே நாட்களில் ஏற்பட்ட துயரம்!|https://www.puthiyathalaimurai.com/tamilnadu/sriperumbudur-what-happened-to-a-young-man-who-took-medicine-to-lose-weight|தமிழ்நாடு|Negative
எடைகுறைப்பு தாமதமாகிறதா? இந்த உணவுப் பழக்கங்களை மாற்றிக்கோங்க!|https://www.puthiyathalaimurai.com/health/these-are-the-food-habits-could-be-the-hindrance-in-weight-loss-journey-|ஹெல்த்|Negative
ஜூலை 7 : இந்த வாரம் வெளியாகும் திரைப்படங்களும் வெப் சீரிஸ்களும்! #OTTGuide|https://www.puthiyathalaimurai.com/cinema/july-7-movies-ott-and-web-series-released-this-week|சினிமா|Neutral
"""No. 1 ஆல்ரவுண்டராக மாற, ஜடேஜா இதைத்தான் செய்தார்!""- சுவாரஸ்ய தகவல் பகிரும் ரவி சாஸ்திரி"|https://www.puthiyathalaimurai.com/sports/ravi-shastri-recalls-chat-in-2019-that-transformed-ravindra-jadeja|விளையாட்டு|Positive
”ஆர்எஸ்எஸ் சித்தாந்தம் பலமானவர்களிடம் ஓடி ஒளியும்.. பலவீனமானவர்களை தாக்கும்” - ராகுல்காந்தி|https://www.puthiyathalaimurai.com/india/indian-democracy-under-attack-rahul-gandhis-speech-in-colombia|இந்தியா|Negative
ஆரோவில் வனப்பகுதியில் இறந்துகிடந்த குக்குறுவான்கள்... விஷம் வைத்து கொலையா என சந்தேகம்!|https://www.puthiyathalaimurai.com/crime/cuckoos-found-dead-in-the-woods-of-auroville-puducherry|குற்றம்|Negative
”ஆப்கன் அணியை இந்தியா ஆதரிக்கக் கூடாது” - வீராங்கனை மார்ஸி ஹமீதி வலியுறுத்தல்|https://www.puthiyathalaimurai.com/sports/india-should-not-support-afghan-cricket-team-says-exiled-sportswoman|விளையாட்டு|Negative
கள்ளக்குறிச்சி: “பெண்களுக்கு மட்டும்தான் இலவச பயணமா.. ஆண்களுக்கு இல்லையா?” – ஓட்டுநரை தாக்கிய இளைஞர்|https://www.puthiyathalaimurai.com/crime/kallakurichi-youth-arrested-for-assaulting-government-bus-driver|குற்றம்|Negative
இல்லற உறவின் நன்மைகளும் ஆரோக்கிய நலனும்!|https://www.puthiyathalaimurai.com/health/what-are-the-surprising-benefits-of-regularly-having-physical-intimacy|ஹெல்த்|Positive
காயத்திற்கு பிறகு களம்கண்ட ஷிவம் துபே.. பறந்த 7 சிக்சர்கள்.. 36 பந்தில் 71 ரன்கள்!|https://www.puthiyathalaimurai.com/sports/t20/shivam-dube-playing-after-injury-scored-71-runs-with-7-sixes-in-smat|t20|Neutral
பிரபஞ்சத்தில் மர்மமான கருந்துளை: 12.9 பில்லியன் ஒளி ஆண்டுகள் பழமையானது|https://www.puthiyathalaimurai.com/technology/mysterious-black-hole-in-universe-129-billion-light-years-old|டெக்|Neutral
புதிய தலைமுறை Live Updates - April 14, 2024|https://www.puthiyathalaimurai.com/trending/live-updates/live-updates-april-14-2024|live updates|Neutral
"மகாராஷ்டிரா| பள்ளி மாணவர்களுக்கு பாலியல் துன்புறுத்தல்... கைதான பள்ளியின் காவலாளி!"|https://www.puthiyathalaimurai.com/crime/school-watchman-arrested-for-sexually-abuse-of-2-students|குற்றம்|Negative
ஹூண்டாய் நிறுவனத்திற்கு எதிராக சமூக வலைதளத்தில் ஒலித்த முழக்கம்|https://www.puthiyathalaimurai.com/business/hashtag-boycott-hyundai-voice-raised-in-social-networking-sites-by-indian-netizens-over-kashmir-issue-india-pakistan--|வணிகம்|Neutral
வன்மம்.. பிற்போக்கு.. ஒடுக்குமுறை..கொட்டித் தீர்த்த ‘நாட்டாமை’ பட அரசியல்- அலசல்! #30YearsOfNattamai|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/analysis-of-nattamai-movie-on-its-30-th-year-anniversary|கோலிவுட் செய்திகள்|Negative
‘வழிப்பறியில் ஈடுபடுகிறார்களா திருநங்கைகள்?’- கிரேஸ் பானு முன்வைக்கும் அடுக்கடுக்கான கேள்விகள்!|https://www.puthiyathalaimurai.com/features/grace-banu-speaks-on-theft-complaints-on-transgenders|சிறப்புக் களம்|Neutral
"ரஜினிகாந்த் - நெல்சன் கூட்டணி மீண்டும் இணைகிறதா? | Rajini | Nelson"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/rajinikanth-nelson-teams-again-after-jailer-2|கோலிவுட் செய்திகள்|Neutral
"நடிகராக அறிமுகமாகும் இன்பன் உதயநிதி? | Inban Udhayanidhi"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/inban-udhayanidhi-mark-his-acting-debut-in-mari-selvarajs-next|கோலிவுட் செய்திகள்|Neutral
"இந்தியா - பாகிஸ்தான் போர் பதற்றம்| IPL-ஐ தொடர்ந்து பாகிஸ்தான் சூப்பர் லீக் தொடரும் தள்ளிவைப்பு!"|https://www.puthiyathalaimurai.com/sports/t20/pakistan-super-league-2025-also-postponed-after-ipl-2025-postponed|t20|Neutral
"ஆக.21, 2025 | இந்த ராசிக்கு இன்று உத்தியோகத்தில் பொறுப்புகள் அதிகரிக்கும்... இன்றைய ராசிபலன்கள்!"|https://www.puthiyathalaimurai.com/spiritual/today-rasi-palan-21-08-2025|ஆன்மீகம்|Neutral
"தி.மலை | வெளிநாட்டு பெண் பக்தரை பாலியல் வன்கொடுமை செய்த சுற்றுலா வழிகாட்டி - மலை மீது நடந்த கொடுமை"|https://www.puthiyathalaimurai.com/crime/tiruvannamalai-tourist-guide-arrested-for-sexually-assaulting-foreign-female-devotee|குற்றம்|Negative
மதுரை: வாகன சோதனையில் மூட்டை மூட்டையாக சிக்கிய புகையிலை பொருட்கள்! அதிர்ச்சியில் காவல்துறை|https://www.puthiyathalaimurai.com/crime/830-kilo-tobacco-products-seized-in-madurai|குற்றம்|Negative
"கோலாகலமாக நடைபெற்ற 
வேளாங்கண்ணி உத்திரியமாதா தேர்பவனி திருவிழா.. மலர்களை தூவி பக்தர்கள் பிரார்த்தனை!"|https://www.puthiyathalaimurai.com/spiritual/devotees-pray-by-sprinkling-flowers-at-velankanni-uthriyamata-therpavani-festival|ஆன்மீகம்|Positive
"சென்னை | அடையாளம் தெரியாத வாகனம் மோதிய விபத்து - உணவு டெலிவரி செய்யும் இளைஞர் பலி"|https://www.puthiyathalaimurai.com/tamilnadu/chennai-youth-killed-in-road-accident|தமிழ்நாடு|Negative
ஜெர்மனியில் வேலை செய்ய விரும்புகிறீர்களா? அப்போ இந்த செய்தி உங்களுக்குதான்..!|https://www.puthiyathalaimurai.com/lifestyle/wants-to-work-in-germany-here-the-freelance-visa-details|லைஃப்ஸ்டைல்|Positive
"3வது டி20| 5 விக்கெட்டுகள் வீழ்த்தி மிரட்டிய வருண் சக்கரவர்த்தி.. 171 ரன்கள் அடித்த ENG!"|https://www.puthiyathalaimurai.com/sports/t20/england-scored-171-runs-in-the-3rd-t20-against-india|t20|Neutral
"""விசிகவில் இணையும் வேடன்”.. ஜூன் 14ல் காத்திருக்கும் திருப்பம்! திருமாவுடன் கைகோர்க்கிறாரா வேடன்?"|https://www.puthiyathalaimurai.com/tamilnadu/kerala-rap-singer-vedan-to-join-with-thirumavalavan-in-vck|தமிழ்நாடு|Neutral
’கனவுல டூயட் பாடினா கூட மாட்டீப்பிங்க..’ கனவை திரைக்கு கொண்டுவரும் முயற்சி! AI மாயாஜாலம்!|https://www.puthiyathalaimurai.com/technology/ai-effort-to-bring-human-dreams-to-the-screen|டெக்|Positive
இந்தியாவில் 3 பேருக்கு HMPV வைரஸ் தொற்று உறுதி!|https://www.puthiyathalaimurai.com/health/hmpv-infection-has-been-diagnosed-in-2-children-in-bangalore-india|ஹெல்த்|Neutral
சையத் முஷ்டாக் அலி FINAL: 81 ரன்கள் விளாசிய ரஜத் பட்டிதார்.. மும்பைக்கு 175 ரன்கள் இலக்கு!|https://www.puthiyathalaimurai.com/sports/t20/madhya-pradesh-scored-174-against-mumbai-in-syed-mushtaq-ali-trophy-final|t20|Neutral
சொட்டு நீர்ப் பாசனத்துக்குப் பழைய குளூக்கோஸ் பாட்டில்கள்..  மாத்தி யோசித்த ம.பி விவசாயி..!|https://www.puthiyathalaimurai.com/agriculture/farmer-used-waste-glucose-bottles-for-drip-irrigation-system-in-agriculture|விவசாயம்|Neutral
செங்கோட்டையனுக்கு ஷாக் கொடுக்கும் தலைமை? கோபியில் புது அலுவலகம்.. பின்னணி என்ன?|https://www.puthiyathalaimurai.com/tamilnadu/new-admk-office-open-in-gobichettipalayam|தமிழ்நாடு|Neutral
அண்டார்டிகாவில் வேகமாக உருகும் 2 பெரிய பனிப்பாறைகள்: கிடுகிடுவென உயரும் கடல் நீர் மட்டம்|https://www.puthiyathalaimurai.com/environment/scientists-warns-sea-level-to-rise-sharply-because-of-antarctica-s-glaciers-melting-fastly|சுற்றுச்சூழல்|Neutral
தொழில் நிறுவனங்களுக்கான ஒற்றைச் சாளர அனுமதிக்கு கட்டணம் நிர்ணயம்|https://www.puthiyathalaimurai.com/business/single-window-system-permits-for-business-companies|வணிகம்|Neutral
விண்வெளியில் பறக்கும் இந்திய விமானி! விண்வெளி சுற்றுலா என்பது என்ன? விளக்குகிறார் முதுநிலை விஞ்ஞானி!|https://www.puthiyathalaimurai.com/technology/an-indian-pilot-preparing-to-go-into-space-on-a-private-rocket-blue-origin|டெக்|Neutral
அதிக தண்ணீர் குடிப்பது உயிருக்கு ஆபத்தா? - புரூஸ் லீ இறப்புக்கு இதுதான் காரணமா?|https://www.puthiyathalaimurai.com/features/too-much-of-water-kills--new-research-about-bruce-lee-death|சிறப்புக் களம்|Negative
"சக்கர வியூகம் 3 | வாழ்வை மாற்றும் மந்திரம்"|https://www.puthiyathalaimurai.com/lifestyle/literature/chakkara-viyugam-episode-3|இலக்கியம்|Positive
புதுச்சேரியில் அரசு சொத்தை நான் விலை பேசினேனா? - விளக்கமளித்த விக்னேஷ் சிவன்!|https://www.puthiyathalaimurai.com/cinema/director-vignesh-shivan-clarifies-about-pondicherry-government-property|சினிமா|Neutral
கூட்டணி பேச்சு வார்த்தைகளில் தவெக.. சூடாகும் அரசியல் களம்!|https://www.puthiyathalaimurai.com/tamilnadu/the-political-arena-is-heating-up-as-coalition-talks-in-tamilnadu|தமிழ்நாடு|Neutral
"மார்கழி | திருப்பாவை, திருவெம்பாவை பாடல்களின் முக்கியத்துவம் வாய்ந்த நிறைவுப் பகுதி!"|https://www.puthiyathalaimurai.com/spiritual/margazhi-day-30th-thiruppaavai-thiruvempavai-special|ஆன்மீகம்|Positive
அமானுஷ்ய பிரச்னையில் மிரட்டலான ஹாரர் ஜானர் படம் - ‘ஸ்மைல்’ எப்படி இருக்கு? #திரைவிமர்சனம்|https://www.puthiyathalaimurai.com/cinema/horror-and-psychological-horror-movie-smile-review|சினிமா|Neutral
10 ஆண்டில் இந்தியா இப்படி ஆடியதில்லை.. ஹர்திக், துபே, ரிங்குவை பாராட்டித் தள்ளிய அஸ்வின்!|https://www.puthiyathalaimurai.com/sports/cricket/ashwin-praised-the-indian-team-has-not-played-like-this-in-10-years|கிரிக்கெட்|Positive
இமயமலையில் வாழும் பிணந்தின்னி கழுகுகள் முதுமலையில் கண்டறியப்பட்டுள்ளது: ஆய்வாளர்கள் தகவல்|https://www.puthiyathalaimurai.com/environment/vulture-eagles-found-in-himalayas-found-in-mudumalai--researchers|சுற்றுச்சூழல்|Neutral
தெற்கு டெல்டா பகுதிகளில் கனமழை: அடுத்த 2 மணி நேரம் தீவிரம் காட்டும்...|https://www.puthiyathalaimurai.com/features/todays-weather-report-by-delta-weatherman-hemacandran|சிறப்புக் களம்|Neutral
நகரம் வாரியாக தேவைகள், உதவிகள்... - ட்விட்டர் சார்ந்து கொரோனா உதவிக் கையேடாக ஒரு வலைதளம்!|https://www.puthiyathalaimurai.com/features/new-website-to-look-covid-help-and-needs-as-per-location|சிறப்புக் களம்|Neutral
விவசாயத்தை விட்டு அடுப்புக்கரி உற்பத்தி செய்யும் விவசாயிகள்!|https://www.puthiyathalaimurai.com/agriculture/virudhunagar-farmers-change-their-profession|விவசாயம்|Negative
2024-ல் வழக்கத்தைவிட கூடுதலாக 41 நாட்கள் வெப்பம்.. ஆய்வாளர்கள் எச்சரிக்கை!|https://www.puthiyathalaimurai.com/world/41-additional-days-of-extreme-heat-in-2024|உலகம்|Neutral
முக்கியமான நேரத்தில் குறுக்கிட்ட குரங்குகள்... couple photoshoot-ல் அரண்டுப்போன ஜோடி!|https://www.puthiyathalaimurai.com/trending/monkeys-gatecrashed-a-wedding-photoshoot|டிரெண்டிங்|Neutral
"Rewind 2024 | ரகுல் ப்ரீத் சிங் முதல் கீர்த்தி வரை.. 2024-ல் நடந்த டாப் 15 செலிபிரிட்டி திருமணங்கள்!"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/top-15-celebrities-marriage-in-2024|கோலிவுட் செய்திகள்|Neutral
"குடும்பஸ்தன் | பாட்டல் ராதா | Mr Housekeeping | விடுதலை 2 - தியேட்டர், OTT-ன் இந்த வார ரிலீஸ் லிஸ்ட்"|https://www.puthiyathalaimurai.com/cinema/ott-thiraiparvai/this-week-ott-theatre-releases|ஓடிடி திரைப் பார்வை|Neutral
ஹசல்வுட் எனும் மாயாஜால வீரன்.. 19வது ஓவரில் உயிர்பிழைத்த RCB! RR-க்கு மீண்டும் ஒரு Heart Breaking!|https://www.puthiyathalaimurai.com/sports/t20/rcb-secures-first-win-at-home-with-help-of-hazlewood-brilliant-bowling|t20|Positive
"DCvSRH| 5 விக்கெட்டுகள் வீழ்த்திய மிட்செல் ஸ்டார்க்.. ஐதராபாத் அணியை வீழ்த்தி டெல்லி வெற்றி!"|https://www.puthiyathalaimurai.com/sports/t20/delhi-capitals-beat-sunrisers-hyderabad-in-2025-ipl-match|t20|Positive
"ஆக.16, 2025 | இந்த ராசிக்கு இன்று அரசு சார்ந்த உதவிகள் சாதகமாகும்... இன்றைய ராசிபலன்கள்!"|https://www.puthiyathalaimurai.com/spiritual/today-rasi-palan-16-08-2025|ஆன்மீகம்|Neutral
பட்ஜெட்: வரவு செலவு எப்படி இருக்கு?|https://www.puthiyathalaimurai.com/business/how-is-indian-economy|வணிகம்|Neutral
அடி மட்டத்தில் தங்கம் விலையா? 2 நாட்களில் காத்திருக்கும் சர்ப்ரைஸ்! தங்கம் வாங்க போட்டி போடும்...?|https://www.puthiyathalaimurai.com/trending/gold-rate-down|டிரெண்டிங்|Neutral
மகாராஷ்டிராவில் வேகமாக பரவும் பன்றிக்காய்ச்சல் - 80பேர் பலி|https://www.puthiyathalaimurai.com/environment/rapidly-spreading-swine-flu-in-maharashtra---killing-80|சுற்றுச்சூழல்|Negative
அதிகரிக்கும் ஓடிடி பயன்பாடு..  தியேட்டர்களை அதிகரிக்க எழும் கோரிக்கை-மக்களின் மனநிலை என்ன?|https://www.puthiyathalaimurai.com/cinema/theater-owners-association-demanded-to-increase-the-theaters|சினிமா|Neutral
"மன்னார்குடி | மூதாட்டியை தாக்கி செயினை பறித்துச் சென்றதாக, மருமகள், பேரன் உட்பட 3 பேர் கைது"|https://www.puthiyathalaimurai.com/crime/mannargudi-3-people-arrested-for-snatching-chain-for-old-woman|குற்றம்|Negative
"BABY JOHN Review | சத்ரியன் டூ தெறி... தெறி டூ பேபி ஜான்... என்ன வித்தியாசம்..?"|https://www.puthiyathalaimurai.com/cinema/movie-review/baby-john-movie-review|திரை விமர்சனம்|Neutral
இந்தியாவின் முதல் 'வாட்டர் ப்ளஸ்' நகரம் என்ற அடையாளத்தை பெறுகிறது ம.பி.யின் இந்தூர்|https://www.puthiyathalaimurai.com/environment/indore-becomes-india-s-first--water-plus--city|சுற்றுச்சூழல்|Positive
உயரும் கடல் மட்டம்; தமிழ்நாட்டில்  14 மாவட்டங்களுக்கு ஆபத்து., அண்ணா பல்கலைக்கழக ஆய்வு சொல்வது என்ன?|https://www.puthiyathalaimurai.com/environment/rising-sea-level-14-district-tamil-nadu-at-risk-anna-university-study|சுற்றுச்சூழல்|Neutral
கத்தார் கால்பந்து திருவிழா: மாஸ் காட்டிய மெஸ்ஸி... உலகக்கோப்பை தொடரில் நிகழ்த்திய சாதனை!|https://www.puthiyathalaimurai.com/sports/world-cup-soccer-series-argentina-advance-to-finals|விளையாட்டு|Positive
"ஒரு வணிகனின் கதை 20 | எவ்வளவு பணம் வந்தாலும் தீராத தாகம் வேண்டும்! ஏன் தெரியுமா?"|https://www.puthiyathalaimurai.com/business/oru-vaniganin-kadhai-episode-20|வணிகம்|Neutral
LIFT-க்குள் கண்ணாடி பொருத்துவதன் சுவாரஸ்ய பின்னணி என்ன தெரியுமா?|https://www.puthiyathalaimurai.com/health/the-real-reasons-why-lifts-and-elevators-have-mirrors-in-them-|ஹெல்த்|Neutral
”மக்கள் கொல்லப்பட்டதை மறந்துவிட்டனர்; INDvPAK போட்டிகளை பார்க்க மாட்டேன்” - முன்னாள் வீரர் வேதனை..!|https://www.puthiyathalaimurai.com/sports/cricket/manoj-tiwari-says-he-wont-watch-india-vs-pakistan-asia-cup-match|கிரிக்கெட்|Negative
ராமர் பற்றிய பேச்சு.. சர்ச்சையில் சிக்கிய வைரமுத்து.. களத்தில் குதித்த பாஜக!|https://www.puthiyathalaimurai.com/lifestyle/literature/poet-vairamuthu-gets-into-controversy-for-talking-about-lord-ram|இலக்கியம்|Neutral
மத்திய அரசில் இவ்ளோ வேலைவாய்ப்புகள் அறிவிச்சு இருக்காங்களா? விண்ணப்பிப்பது எப்படி?|https://www.puthiyathalaimurai.com/lifestyle/career/ssc-chsl-recruitment-2025|வேலை வாய்ப்பு|Neutral
குரங்கம்மை தொற்றால் பாதிக்கப்பட்டவர்களுக்கு இதய நோய்கள் வருகிறதா? - ஆய்வில் தகவல்|https://www.puthiyathalaimurai.com/features/research-says--monkeypox-cause-heart-diseases-|சிறப்புக் களம்|Neutral
ரூ.27 கோடி ரிஷப் பண்ட் முதல் 13 வயது வீரர் வரை.. களைகட்டிய 2025 ஐபிஎல் ஏலம்.. முழு வீரர்கள் விவரம்!|https://www.puthiyathalaimurai.com/trending/live-updates/live-update-on-ipl-2025-mega-auction-day-2|live updates|Neutral
